"id";"type_hebergement_id";"lieu_id";"nom_etablissement";"etoiles";"adresse";"tel1";"tel2";"fax";"mail";"latitude";"longitude";"localisation_validee";"google_map_id"
"136";"4";"33";"SPI - AGENCE ALP'AGENCE - LA PLAGNE - SOLEIL";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0";
"137";"4";"48";"AGENCE SKI ET SOLEIL ARCS 1950 - 2000";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0";
"138";"4";"14";"AGENCE MOUNTAIN ROOMS";NULL;"Résidence Les Airelles, Rue du Coin, 73150 Val-d'Isère, France";NULL;NULL;NULL;NULL;"45.4501074";"6.9765447";"1";"ChIJp5ziwugLiUcR8uWpdd53_WU"
"139";"4";"496";"AGENCE EVEREST IMMOPLAGNE AIME 2000";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0";NULL
"141";"4";"34";"AGENCE SKI & SOLEIL BELLECOTE";NULL;NULL;NULL;NULL;NULL;NULL;"45.513073";"6.697195";"0";NULL
"142";"4";"34";"AGENCE GSI IMMOBILIER BELLECOTE";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0";
"143";"4";"33";"AGENCE OXYGENE IMMOBILIER - VILLAGE";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0";NULL
"144";"4";"45";"AGENCE CIS IMMOBILIER - ARC 1600";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0";
"145";"4";"46";"AGENCE CIS - AB SERTI";NULL;"1800 Place basse des Villards 73700, 1800 Les Arcs, France";NULL;NULL;NULL;NULL;"45.5731589";"6.7773272";"1";"ChIJjzAv1b1viUcRI0RGx9hsGn0"
"146";"4";"44";"AGENCE CIS IMMOBILIER - BOURG SAINT- MAURICE";NULL;"124 AVENUE MARECHAL LECLERC";NULL;NULL;NULL;NULL;NULL;NULL;"0";
"147";"4";"33";"AGENCE OXYGENE IMMOBILIER - SOLEIL";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0";NULL
"148";"4";"496";"AGENCE AGENCE ALP'AGENCE - AIME 2000";NULL;"LE PELVOUX LA PLAGNE CENTRE, 73210 La Plagne-Tarentaise, France";NULL;NULL;NULL;NULL;"45.5060466";"6.6766236";"1";"ChIJ-dJoMFJ7iUcR57LsqwbcAHQ"
"149";"4";"46";"AGENCE CIS IMMOBILIER - ARC 1800";NULL;"CENTRE COMMERCIAL DU CHARVET";NULL;NULL;NULL;NULL;NULL;NULL;"0";
"150";"4";"33";"AGENCE SKI & SOLEIL VILLAGE ET SOLEIL";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0";NULL
"151";"4";"38";"AGENCE CDA OFFICE IMMOBILIER DE LA PLAGNE - MONTALBERT";NULL;"73, 73210 La Plagne-Tarentaise, France";NULL;NULL;NULL;NULL;"45.507213";"6.7074557";"1";"ChIJiR8xjk96iUcRMDQAtL2p48Q"
"152";"6";"42";"CENTRALE DE RESERVATION IGI MONTCHAVIN OLD";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0";
"153";"4";"37";"AGENCE GSI IMMOBILIER PLAGNE 1800";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0";
"154";"4";"48";"AGENCE CIS IMMOBILIER - ARC 1950 - 2000";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0";
"155";"4";"37";"AGENCE SKI & SOLEIL PLAGNE 1800";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0";NULL
"157";"4";"496";"AGENCE GSI IMMOBILIER AIME 2000";NULL;"38 rue du Refuge Plagne Centre, 73210 La Plagne-Tarentaise, France";NULL;NULL;NULL;NULL;"45.5062138";"6.6755431";"1";"ChIJRRRlk717iUcRrAidK-OJBoo"
"158";"4";"33";"AGENCE GSI IMMOBILIER SOLEIL";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0";
"159";"4";"16";"AGENCE VILLAGE LES ARMAILLIS (ex VALLAT JOGUET)";NULL;"453 Av. des Jeux Olympiques, 73620 Hauteluce, France";NULL;NULL;NULL;NULL;"45.7568917";"6.5404195";"1";"ChIJefLOsSnhi0cRGHjMmgCoK7g"
"161";"4";"16";"AGENCE SOGIMALP";NULL;"257 Av. des Jeux Olympiques, 73620 Hauteluce, France";NULL;NULL;NULL;NULL;"45.7576818";"6.538319";"1";"ChIJpzzNfynhi0cRLRBWyiIhIeg"
"162";"4";"16";"AGENCE NEXITY";NULL;"31 Av. des Jeux Olympiques, 73620 Hauteluce, France";NULL;NULL;NULL;NULL;"45.7587469";"6.5359348";"1";"ChIJNzauoSvhi0cRTjVD68MOUvU"
"163";"4";"46";"AGENCE GSI / LES ARCS IMMOBILIER";NULL;"Galerie des Villards, 73700 Bourg-Saint-Maurice, France";NULL;NULL;NULL;NULL;"45.5729777";"6.7779832";"1";"ChIJlWQkY5VviUcRUuiVLfTG2iI"
"164";"4";"16";"AGENCE ASSOCIATION DES LOUEURS PARTICULIERS";NULL;NULL;NULL;NULL;NULL;"gilles.palluel@gmail.com";NULL;NULL;"0";NULL
"165";"4";"46";"AGENCE SKI ET SOLEIL ARC 1800";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0";
"166";"4";"16";"AGENCE ALPIMO FONCIA (ex VALEXIM)";NULL;"390 Av. des Jeux Olympiques, 73620 Hauteluce, France";NULL;NULL;NULL;NULL;"45.7569272";"6.5395971";"1";"ChIJE2BWoinhi0cRm6iRiSyg2Sc"
"167";"4";"45";"AGENCE ALPEVA - ARC 1600";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0";
"168";"4";"16";"AGENCE DU GRAND MONT";NULL;"199 Av. des Jeux Olympiques, 73620 Hauteluce, France";NULL;NULL;NULL;NULL;"45.7580331";"6.5376538";"1";"ChIJ7-oPzivhi0cRm_DoFKYVepg"
"169";"4";"46";"AGENCE ALPEVA - ARC 1800";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0";
"170";"4";"33";"AGENCE GSI IMMOBILIER VILLAGE";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0";
"171";"4";"36";"AGENCE CDA OFFICE IMMOBILIER DE LA PLAGNE - BELLE PLAGNE";NULL;"73, 73210 La Plagne-Tarentaise, France";NULL;NULL;NULL;NULL;"45.507213";"6.7074557";"1";"ChIJiR8xjk96iUcRMDQAtL2p48Q"
"172";"4";"48";"AGENCE ALPEVA - 1950 - 2000";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0";
"173";"4";"42";"AGENCE CDA OFFICE IMMOBILIER DE LA PLAGNE - MONTCHAVIN LES COCHES";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0";
"174";"4";"6";"Gestionnaire logiciel GPI";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0";NULL
"175";"3";"512";"RESIDENCE ESSART/ BONHEUR DES PISTES";"3";"73480 Val-Cenis, France";NULL;NULL;NULL;NULL;"45.288008";"6.903275";"1";"ChIJ0ft3BGSiiUcR5Oly10NN8w4"
"176";"3";"512";"RESIDENCE LES BALCONS DE VAL CENIS LE HAUT";"4";"188 Rue sur l'Eva, 73480 Lanslevillard, France";NULL;NULL;NULL;NULL;"45.2904812";"6.9227047";"1";"ChIJ02-20d-iiUcRaSPvz1CIh20"
"177";"3";"512";"RESIDENCE LES TERRASSES DE TERMIGNON NOEMYS";"1";"Rue de la Savoie, 73500 Val-Cenis, France";NULL;NULL;NULL;NULL;"45.2744802";"6.8159618";"0";"ChIJb5UOt62ZiUcRpnWUUFXJUjk"
"178";"3";"512";"RESIDENCE LES ALPAGES DE VAL CENIS";"4";"Plan des Champs, 73480 Val-Cenis, France";NULL;NULL;NULL;NULL;"45.2851549";"6.8975375";"1";"ChIJKcj1fWOiiUcRTYiX9H2iFiw"
"179";"3";"512";"RESIDENCE LGR LES VALMONTS DE VAL CENIS";"3";"Rue du Mont-Cenis, 73480 Val-Cenis, France";NULL;NULL;NULL;NULL;"45.2847414";"6.88753";"1";"ChIJASb3GV6iiUcRV3XMh-2ko48"
"180";"3";"512";"RESIDENCE CGH LES CHALETS LE FLAMBEAU";"4";"Le Plan des Champs, 73480 Val-Cenis, France";NULL;NULL;NULL;NULL;"45.2868669";"6.9015624";"1";"ChIJKcj1fWOiiUcRzu6K0KbqbRo"
"181";"3";"512";"RESIDENCE CRITERIUM";"3";"73480 Val-Cenis, France";NULL;NULL;NULL;NULL;"45.285717";"6.8989494";"1";"ChIJ6f25j1CiiUcR9yZ9sUkyI1g"
"182";"3";"512";"RESIDENCE LE PETIT MONT CENIS";"2";"Résidence le Petit Mont Cenis, 14 rue de Savoie, 73500 Termignon La Vanoise, France";NULL;NULL;NULL;NULL;"45.274199";"6.817756";"1";"ChIJEzqWn7KZiUcRWEG9-yAm1oM"
"184";"3";"512";"RESIDENCE LES BALCONS DE VAL CENIS VILLAGE";"3";"Planchamp Lanslevillard, 73480 Val-Cenis, France";NULL;NULL;NULL;NULL;"45.2898252";"6.9151602";"1";"ChIJj9dHhPTXjEcRVi3FWN338pE"
"185";"3";"512";"RESIDENCE TERMIGNON LES BALCONS DE LA VANOISE - Alpvision";"3";"9 Pl. de la Vanoise, 73500 Termignon, France";NULL;NULL;NULL;NULL;"45.274475";"6.8165526";"1";"ChIJI2nBBq2ZiUcRD_zKwNAu0JE"
"186";"3";"512";"RESIDENCE RELAIS DES ALPES";"3";"LANSLEBOURG";"04 79 05 90 26";"06 78 89 19 54";NULL;NULL;"45.2851176";"6.8789883";"0";NULL
"187";"3";"48";"RESIDENCE CDN LA CIME DES ARCS";"4";"Chalet des Neiges - Cime des Arcs, 73700 Bourg-Saint-Maurice, France";NULL;NULL;NULL;NULL;"45.570092";"6.83254";"1";"ChIJt1rm4oRoiUcRYoQfFmDJ2qo"
"188";"1";"512";"HOTEL LES MARMOTTES";"1";"31 Rue du Mont-Cenis, 73480 Val-Cenis, France";NULL;NULL;NULL;NULL;"45.2853498";"6.876668";"1";"ChIJM0BcVmOiiUcRp-_JUSTA6a8"
"189";"3";"48";"RESIDENCE LES AROLLES LES ETINCELLES";"4";"Arc 2000, 73700 Bourg-Saint-Maurice, France";NULL;NULL;NULL;NULL;"45.57201";"6.830577";"1";"ChIJHdvsnG5uiUcRtTcwGlt83aE"
"190";"3";"496";"RESIDENCE P&V LES HAUTS BOIS";"4";"Résidence premium Les Hauts Bois Pierre & Vacances, Résidence premium Les Hauts Bois Domaine de Le Biolet 73210-la-plagne FR, 73210 Aime-la-Plagne, France";NULL;NULL;NULL;NULL;"45.5118766";"6.6668021";"1";"ChIJewl8hZp7iUcRswDMCB2d2Rs"
"191";"3";"36";"RESIDENCE P&V LES NEREIDES";"4";"Résidence Pierre &amp; Vacances Les Néréides, Résidence Pierre et Vacances Les Néreïdes, 73210 La Plagne-Tarentaise, France";NULL;NULL;NULL;NULL;"45.5080645";"6.708984";"1";"ChIJx6awsVp6iUcR3SCpyT14sJg"
"192";"3";"36";"RESIDENCE P&V LES CONSTELLATIONS";"1";"Résidence Les Constellations Pierre & Vacances, 73210 La Plagne-Tarentaise, France";NULL;NULL;NULL;NULL;"45.5085249";"6.7079819";"1";"ChIJiR8xjk96iUcR_AR6vqOMZeY"
"193";"3";"37";"RESIDENCE MVA LES CHALETS DE CRETE COTE";"1";"La, 73210 La Plagne-Tarentaise, France";NULL;NULL;NULL;NULL;"45.5134757";"6.6777028";"1";"ChIJI6q5OKJ7iUcRNeVE44EkaFI"
"194";"3";"34";"RESIDENCE SAINT JACQUES";"1";NULL;NULL;NULL;NULL;NULL;"45.5141339";"6.6978321";"0";
"195";"3";"33";"RESIDENCE P&V LE MONT SOLEIL";"3";"Résidence Le Mont Soleil Pierre &amp; Vacances, 73210 La Plagne village, 73210 La Plagne-Tarentaise, France";NULL;NULL;NULL;NULL;"45.5076184";"6.6864701";"1";"ChIJiR8xjk96iUcRpYJxKourqF4"
"196";"3";"36";"RESIDENCE CARENE";"3";NULL;NULL;NULL;NULL;NULL;"45.5061737";"6.706641";"0";NULL
"197";"3";"42";"RESIDENCE P&V MARELLE ET RAMI";"1";"Résidence La Marelle et Le Rami Pierre & Vacances, Les Coches, 73210 La Plagne-Tarentaise, France";NULL;NULL;NULL;NULL;"45.5546098";"6.7350248";"1";"ChIJ4cszezVliUcRHOWA3ZkTC-I"
"198";"3";"42";"RESIDENCE LGR LES 3 GLACIERS";"4";"Résidence les 3 glaciers Lieu dit le replat, 20 chemin du paradisio, 73210 La Plagne-Tarentaise, France";NULL;NULL;NULL;NULL;"45.5579343";"6.7388819";"1";"ChIJl48uf5BliUcRBGimd5tuLQg"
"199";"3";"42";"RESIDENCE VACANCEOLE LES CHALETS DE MONTCHAVIN";"3";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0";
"200";"3";"43";"RESIDENCE EDELWEISS";"1";"La Montée des Rochers, 73350 Champagny-en-Vanoise, France";NULL;NULL;NULL;NULL;"45.4508695";"6.6901852";"1";"ChIJ0UG1J695iUcRplxmnXiRrNw"
"201";"3";"46";"RESIDENCE ODA EDENARC";"1";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0";
"202";"3";"15";"RESIDENCE LGR LES CYBELLES";"3";"59 Rue Aristide Briand, 73570 Brides-les-Bains, France";NULL;NULL;NULL;NULL;"45.4535182";"6.562344";"1";"ChIJTarXjS1-iUcRoquK4zTzrRM"
"203";"3";"15";"RESIDENCE EURECA";"3";"Rue Aristide Briand, 73570 Brides-les-Bains";NULL;NULL;NULL;NULL;"45.4526915";"6.5653664";"1";
"204";"3";"15";"RESIDENCE LE PLEIN SUD";"1";"13 Av. des Marronniers, 73570 Brides-les-Bains, France";NULL;NULL;NULL;NULL;"45.4535058";"6.5692995";"1";"ChIJs60GFTR-iUcRdDxKIW_2omY"
"205";"3";"15";"RESIDENCE LES NEREIDES";"1";"3 Rue du Pont Rouge, 73570 Brides-les-Bains";NULL;NULL;NULL;NULL;"45.4511914";"6.5715332";"1";
"206";"3";"15";"RESIDENCE VILLA LES TILLEULS";"1";"Av. du Comte Greyfié de Bellecombe, 73570 Brides-les-Bains, France";"04 79 55 29 23";"06 11 75 22 04";NULL;"contact@les-tilleuls-brideslesbains.com";"45.452841";"6.5623545";"1";"EkNBdi4gZHUgQ29tdGUgR3JleWZpw6kgZGUgQmVsbGVjb21iZSwgNzM1NzAgQnJpZGVzLWxlcy1CYWlucywgRnJhbmNlIi4qLAoUChIJd7b8gzJ-iUcRGfL4fU_Y84QSFAoSCb_yNl8zfolHEVqSC5aKpOax"
"207";"3";"15";"RESIDENCE CHALET JOLY";"3";NULL;NULL;NULL;NULL;NULL;"45.453122";"6.5652565";"1";NULL
"208";"3";"15";"RESIDENCE LES GOURMETS";"1";"20 Rue Aristide Briand, 73570 Brides-les-Bains, France";NULL;NULL;NULL;NULL;"45.4537219";"6.5636187";"1";"ChIJp8pQEzJ-iUcRDijElWz-HRc"
"209";"3";"48";"RESIDENCE CHALET DE L'OURS";"5";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0";
"211";"3";"36";"RESIDENCE MTG LES CIMES";"4";"Belle Plagne, 73210 Macot La Plagne, France";NULL;NULL;NULL;NULL;"45.5086889";"6.7084491";"1";"ChIJneDK5U96iUcRyeLSGMLj2sw"
"212";"3";"36";"RESIDENCE ODA LA LICORNE";"3";"belle plagne, 73210 La Plagne, France";NULL;NULL;NULL;NULL;"45.5093178";"6.7076354";"1";"ChIJiR8xjk96iUcRceKiGjkUFdk"
"213";"3";"33";"RESIDENCE ODA LE CERVIN";"3";"D223, 73210 Mâcot-la-Plagne, France";NULL;NULL;NULL;NULL;"45.5080924";"6.6855841";"1";"ChIJr9Pnu7p7iUcRCJOeY8979jk"
"214";"3";"36";"RESIDENCE W2050 CASSIOPEE";"1";"D224, 73210 Mâcot-la-Plagne, France";NULL;NULL;NULL;NULL;"45.5078645";"6.7076548";"1";"ChIJiR8xjk96iUcR2JOlB8gWdAA"
"215";"3";"36";"RESIDENCE P&V CHALET LES AROLLES";"1";"Résidence Pierre & Vacances Les Chalets des Arolles, D224, 73210 La Plagne-Tarentaise, France";NULL;NULL;NULL;NULL;"45.5067915";"6.7072419";"1";"ChIJfSNK7k96iUcRDYYed8mN2WA"
"216";"3";"43";"RESIDENCE CLUB ALPINA";"2";"Rue des Hauts du Crey, 73350 Champagny-en-Vanoise, France";NULL;NULL;NULL;NULL;"45.4566218";"6.6939157";"1";"ChIJ4TPFvKR5iUcRC3Jnt_oH4Ac"
"217";"3";"33";"RESIDENCE MVA CHALETS ET LODGES DES ALPAGES & PRAZ";"3";"Plagne Soleil, 73210 La Plagne-Tarentaise, France";NULL;NULL;NULL;NULL;"45.5087188";"6.6860566";"1";"ChIJd01P1c1UikcRvsRzLFdGseE"
"218";"3";"42";"RESIDENCE NEIGE ET SOLEIL";"1";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0";
"219";"3";"36";"RESIDENCE P&V BERYL - EMERAUDE";"1";"Belle Plagne Bâtiment Corail, 73210 Mâcot-la-Plagne, France";NULL;NULL;NULL;NULL;"45.5071771";"6.7066954";"1";"ChIJ15rqXFJ7iUcRmJWHToCTh4o"
"220";"3";"36";"RESIDENCE LES BALCONS";"4";"73210 La Plagne-Tarentaise, France";NULL;NULL;NULL;NULL;"45.5100828";"6.7059236";"1";"ChIJT6f3UVB6iUcRDWl4y9_-Ldg"
"221";"3";"37";"RESIDENCE P&V PLAGNE LAUZE";"1";"Résidence Pierre &amp; Vacances Plagne Lauze, 73210 La Plagne-Tarentaise, France";NULL;"06 30 70 82 57";NULL;"felicie.anselmo@groupepvcp.com";"45.5139154";"6.6785182";"1";"ChIJ91LrOKJ7iUcRUNTzyK5owwM"
"222";"3";"33";"RESIDENCE LGR ASPEN";"3";"D223, 73210 La Plagne-Tarentaise, France";NULL;NULL;NULL;NULL;"45.507271";"6.682155";"1";"ChIJkxzOB7t7iUcREGMgf6cbhjE"
"223";"3";"43";"RESIDENCE CHALET DU BOUQUETIN";"4";"CD91b, 73350 Champagny-en-Vanoise, France";NULL;NULL;NULL;NULL;"45.4568514";"6.699816";"1";"ChIJtcMaCLx5iUcR50lS0Qw16m8"
"224";"3";"43";"RESIDENCE CGH LES ALPAGES DES CHAMPAGNY";"4";"La Piat, 73350 Champagny-en-Vanoise, France";NULL;NULL;NULL;NULL;"45.4506438";"6.6869606";"1";"ChIJJ_kprah5iUcRn1tHEeKnzYw"
"225";"3";"33";"RESIDENCE LGR VRT";"3";"Hameaux II, 73210 PLAGNE, France";NULL;NULL;NULL;NULL;"45.5050443";"6.6871346";"1";"ChIJ1xPXz7B7iUcRRCcrK5UA2n0"
"226";"3";"36";"RESIDENCE P&V LES GEMEAUX";"1";"Résidence Les Gémeaux Pierre &amp; Vacances, D224, 73210 Macot-la-Plagne, France";NULL;NULL;NULL;NULL;"45.5083748";"6.7070242";"1";"ChIJN4zl3096iUcRQqy4Z5j5qQU"
"227";"3";"36";"RESIDENCE P&V LE QUARTZ";"3";"Résidence Le Quartz Pierre &amp; Vacances, Belle Plagne, 73210 Mâcot-la-Plagne, France";NULL;NULL;NULL;NULL;"45.5074251";"6.7054355";"1";"ChIJiR8xjk96iUcRxYiCGOMGBTE"
"228";"3";"42";"RESIDENCE APPARTEMENTS HOTEL BELLECOTE";"3";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0";NULL
"229";"3";"38";"RESIDENCE LA MARMOTTANE";"1";"Aime, 73210 Aime-la-Plagne, France";NULL;NULL;NULL;NULL;"45.535335";"6.640072";"1";"ChIJc-5ltOx8iUcRtG8HCChjaEk"
"230";"3";"42";"RESIDENCE GOELIA LES CHALETS DE WENGEN";"3";"Les Coches de Dessus, 73210 La Plagne-Tarentaise, France";NULL;NULL;NULL;NULL;"45.5545782";"6.7254216";"1";"ChIJ4cszezVliUcR3uQPv4KSh7E"
"231";"3";"36";"RESIDENCE MTG LE VALLON";"4";"73210 Mâcot-la-Plagne, France";NULL;NULL;NULL;NULL;"45.5093313";"6.7062842";"1";"ChIJp8k15E96iUcRGfYMXEu-rzw"
"232";"3";"36";"RESIDENCE TERRESENS LE CENTAURE";"4";"Belle plagne, 73210 Mâcot-la-Plagne, France";NULL;NULL;NULL;NULL;"45.5100727";"6.7076361";"1";"ChIJxTkM8r17iUcRvjl9f6uvBYg"
"233";"3";"34";"RESIDENCE ODA BELLECOTE";"2";"Résidence Bellecôte Pierre & Vacances, Résidence, 73210 La Plagne-Tarentaise, France";NULL;NULL;NULL;NULL;"45.51369";"6.6971658";"0";"ChIJgcB1V6t7iUcR5YHcIY-Sczk"
"234";"3";"37";"RESIDENCE LGR LES CHALETS EDELWEISS";"4";"Lieu-dit la Lovatiere, 73210 La Plagne-Tarentaise, France";NULL;NULL;NULL;NULL;"45.5104389";"6.677178";"1";"ChIJd24JK-h7iUcRGxp2DJn0sfI"
"235";"3";"38";"RESIDENCE LE KALISTE";"1";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0";
"236";"3";"32";"RESIDENCE ODA LE PELVOUX";"4";"D221, 73210 Macôt la Plagne, France";NULL;NULL;NULL;NULL;"45.50625";"6.676541";"1";"ChIJl3qcsI-ZjEcRE9txZ-xAgrc"
"237";"3";"33";"RESIDENCE LVH LE SUN VALLEY";"4";"Plagne soleil, 73210 La Plagne Soleil, France";NULL;NULL;NULL;NULL;"45.5087848";"6.6850716";"1";"ChIJrUqq5U96iUcR1mjY8rj6pwQ"
"238";"3";"14";"RESIDENCE SAKURA";"1";"Rue du Parc des Sports, 73150 Val-d'Isère, France";NULL;NULL;NULL;NULL;"45.4493483";"6.976781";"1";"ChIJn5ziwugLiUcROt9dRdMqvDc"
"239";"3";"14";"RESIDENCE ODA LES HAUTS DE ROGONEY";"1";"Rte de la Balme, 73150 Val-d'Isère, France";NULL;NULL;NULL;NULL;"45.4459804";"6.9833953";"1";"ChIJXd9UYuwLiUcR-V27IdTvi0E"
"240";"3";"14";"RESIDENCE P&V LES BALCONS DE BELLEVARDE";"4";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0";
"241";"3";"33";"RESIDENCE CGH LES GRANGES DU SOLEIL";"4";"Plagne Soleil, 73210 La Plagne-Tarentaise, France";NULL;NULL;NULL;NULL;"45.5077232";"6.6875901";"1";"ChIJQQE4ykNsiUcR3kl9_tDxKoo"
"242";"3";"14";"RESIDENCE ODA LES JARDINS DE VAL VERDETS";"1";"Rte de la Balme, 73150 Val-d&#039;Isère, France";NULL;NULL;NULL;NULL;"45.450759";"6.9737157";"1";"ChIJXdHOuOkLiUcRKhs2oGJLIxY"
"243";"3";"14";"RESIDENCE MVA ALPINA LODGE";"4";"Chef Lieu, 73150 Val-d&#039;Isère, France";NULL;NULL;NULL;NULL;"45.4497197";"6.9789536";"1";"ChIJKQwRzugLiUcR2K6ItULOfzM"
"244";"3";"14";"RESIDENCE P&V CHALETS DE SOLAISE";"1";"Les Chalets de Solaise, Quartier de l'Illaz, 73150 Val-d'Isère, France";NULL;NULL;NULL;NULL;"45.4517";"6.975726";"1";"ChIJ85LkKukLiUcRO-mQ8ew4zDc"
"245";"3";"14";"RESIDENCE SOWELL JARDIN DE LA BALME";"1";"Rte de la Balme, 73150 Val-d&#039;Isère, France";NULL;NULL;NULL;NULL;"45.4505615";"6.973236";"1";"ChIJ6ZCb8uwLiUcRCQKjVKEhxCs"
"247";"3";"14";"RESIDENCE P&V LA DAILLE";"3";"Résidence La Daille Pierre & Vacances, 63-33 Rue du Rosoleil, 73150 Val-d'Isère, France";NULL;NULL;NULL;NULL;"45.4624368";"6.9652365";"1";"ChIJ5SQVzugLiUcRkCPtVuTHY-A"
"248";"3";"14";"RESIDENCE EUREKA VAL";"1";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0";
"249";"3";"14";"RESIDENCE LES CHALETS DU JARDIN ALPIN";"4";"La Legettaz, 73150 Val-d&#039;Isère, France";NULL;NULL;NULL;NULL;"45.4408058";"6.976775";"1";"ChIJYcJCm8MLiUcRxfsvs1A1Ws4"
"250";"3";"48";"RESIDENCE P&V ARCS 1950";"5";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0";
"251";"3";"46";"RESIDENCE P&V LES ALPAGES DU CHANTEL";"4";"Résidence premium Les Alpages de Chantel Pierre & Vacances, Zac du Chantel, 73700 Bourg-Saint-Maurice, France";NULL;NULL;NULL;NULL;"45.574389";"6.7839304";"1";"ChIJ7a4RcrxviUcRtL6KdFesbZk"
"252";"3";"46";"RESIDENCE P&V LE BELMONT";"4";"Unnamed Road, 73700 Bourg-Saint-Maurice, France";NULL;NULL;NULL;NULL;"45.5699897";"6.7789822";"1";"ChIJRVAiCcBviUcReJ_gRuezH9g"
"253";"3";"46";"RESIDENCE P&V CHARMETTOGER ET RUITOR";"1";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0";
"254";"5";"45";"RESIDENCE CHALET ONF";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0";NULL
"255";"3";"16";"RESIDENCE LA FERME DU CHOZAL";"4";"361 Les Combes, 73620 Hauteluce, France";NULL;NULL;NULL;NULL;"45.7498513";"6.5795514";"1";"ChIJA1ZdXVTgi0cR4ub7t5Rntjo"
"256";"3";"16";"RESIDENCE LE VERY";"2";"541 Av. des Jeux Olympiques, 73620 Hauteluce, France";NULL;NULL;NULL;NULL;"45.7564236";"6.5416271";"1";"ChIJFwdzTyjhi0cRsZCHRllD0Dw"
"257";"3";"16";"RESIDENCE BELAMBRA LES EMBRUNES";"3";"850 Rte de la Forêt, 73270 Villard-sur-Doron, France";NULL;NULL;NULL;NULL;"45.7478454";"6.536838";"1";"ChIJERhvnNHgi0cRt73XbilIwlw"
"258";"3";"16";"RESIDENCE CGH LES HAMEAUX DU BEAUFORTAIN";"4";"Rte du Mont Bisanne, 73620 Hauteluce, France";NULL;NULL;NULL;NULL;"45.7471787";"6.5352951";"1";"EixSdGUgZHUgTW9udCBCaXNhbm5lLCA3MzYyMCBIYXV0ZWx1Y2UsIEZyYW5jZSIuKiwKFAoSCc8_N2jR4ItHEWuW9BI3bZQcEhQKEgmVrVMoweGLRxHAguVBLqsIHA"
"259";"3";"16";"RESIDENCE LGR LES CHALETS DU MONT BLANC";"3";"Rte de la Voûte, 73620 Hauteluce, France";NULL;NULL;NULL;NULL;"45.75012";"6.584637";"1";"EilSdGUgZGUgbGEgVm_Du3RlLCA3MzYyMCBIYXV0ZWx1Y2UsIEZyYW5jZSIuKiwKFAoSCeGqYlhS4ItHEc1vYOrD_o4kEhQKEgmVrVMoweGLRxHAguVBLqsIHA"
"260";"3";"45";"RESIDENCE LGR LE ROC BELLE FACE";"4";"Lieu dit la tourche Les Arcs 1600, 73700 Bourg-Saint-Maurice, France";NULL;NULL;NULL;NULL;"45.5966883";"6.794987";"1";"ChIJZwz9_A5viUcRA9FU6AZ3M7s"
"261";"3";"16";"RESIDENCE LGR LES CHALETS D'EMERAUDE";"4";"Av. des JO, 73620 Hauteluce, France";NULL;NULL;NULL;NULL;"45.7571793";"6.5393675";"1";"ChIJM1WaJXvhi0cRzM-eEs9WLOU"
"263";"3";"46";"RESIDENCE LE THURIA";"1";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0";
"264";"3";"45";"RESIDENCE APPARTEMENTS CHALET BEGUIN";"1";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0";
"265";"3";"48";"RESIDENCE CHALET ALTITUDE";"5";"Arc 2000, 73700 Bourg-Saint-Maurice, France";NULL;NULL;NULL;NULL;"45.572289";"6.8321527";"1";"ChIJp5GuEm5uiUcR4PArgy2rCAo"
